2018-11-11 18:45:55.159594|-1.4553040874,-4.7041975616|-55.5,-60.0,-25.0,0.0,-55.0,-59.5,-24.5,1.0,-54.5,-60.0,-25.0,0.0,-55.5,-60.0,-24.5,0.0
2018-11-11 18:45:55.216088|-2.63012866776,-4.12813612936|-56.0,-60.0,-25.0,0.0,-55.0,-59.0,-24.0,2.0,-54.0,-60.0,-25.0,0.0,-56.0,-60.0,-24.0,0.0
2018-11-11 18:45:55.271861|1.00478952276,-6.26252364057|-56.5,-60.0,-25.0,0.0,-55.0,-58.5,-23.5,3.0,-53.5,-60.0,-25.0,0.0,-56.5,-60.0,-23.5,0.0
2018-11-11 18:45:55.327645|-2.24102230039,-2.92302544339|-57.0,-60.0,-25.0,0.0,-55.0,-58.0,-23.0,4.0,-53.0,-60.0,-25.0,0.0,-57.0,-60.0,-23.0,0.0
2018-11-11 18:45:55.383344|-4.38935943418,-4.87054777947|-57.5,-60.0,-25.0,0.0,-55.0,-57.5,-22.5,5.0,-52.5,-60.0,-25.0,0.0,-57.5,-60.0,-22.5,0.0
2018-11-11 18:45:55.439181|-1.61293016397,-11.5908120813|-58.0,-60.0,-25.0,0.0,-55.0,-57.0,-22.0,6.0,-52.0,-60.0,-25.0,0.0,-58.0,-60.0,-22.0,0.0
2018-11-11 18:45:55.495075|-1.67364899392,7.87055780266|-58.5,-60.0,-25.0,0.0,-55.0,-56.5,-21.5,7.0,-51.5,-60.0,-25.0,0.0,-58.5,-60.0,-21.5,0.0
2018-11-11 18:45:55.550853|3.91902281063,-8.73153492732|-59.0,-60.0,-25.0,0.0,-55.0,-56.0,-21.0,8.0,-51.0,-60.0,-25.0,0.0,-59.0,-60.0,-21.0,0.0
2018-11-11 18:45:55.606654|-0.490681377592,-2.7384946506|-59.5,-60.0,-25.0,0.0,-55.0,-55.5,-20.5,9.0,-50.5,-60.0,-25.0,0.0,-59.5,-60.0,-20.5,0.0
2018-11-11 18:45:55.662432|-1.10976582781,-3.79911318892|-60.0,-60.0,-25.0,0.0,-55.0,-55.0,-20.0,10.0,-50.0,-60.0,-25.0,0.0,-60.0,-60.0,-20.0,0.0
2018-11-11 18:45:55.718694|-2.05910410356,-3.23487165062|-60.5,-60.0,-25.0,0.0,-55.0,-54.5,-19.5,11.0,-49.5,-60.0,-25.0,0.0,-60.5,-60.0,-19.5,0.0
2018-11-11 18:45:55.774565|-1.91485533793,-5.80661178138|-61.0,-60.0,-25.0,0.0,-55.0,-54.0,-19.0,12.0,-49.0,-60.0,-25.0,0.0,-61.0,-60.0,-19.0,0.0
2018-11-11 18:45:55.830467|-3.36799956295,-2.91516049328|-61.5,-60.0,-25.0,0.0,-55.0,-53.5,-18.5,13.0,-48.5,-60.0,-25.0,0.0,-61.5,-60.0,-18.5,0.0
2018-11-11 18:45:55.886378|-2.33459621645,0.0569256254803|-62.0,-60.0,-25.0,0.0,-55.0,-53.0,-18.0,14.0,-48.0,-60.0,-25.0,0.0,-62.0,-60.0,-18.0,0.0
2018-11-11 18:45:55.942262|0.231259425333,3.5945775402|-62.5,-60.0,-25.0,0.0,-55.0,-52.5,-17.5,15.0,-47.5,-60.0,-25.0,0.0,-62.5,-60.0,-17.5,0.0
2018-11-11 18:45:55.998204|-0.351456633295,-3.10348471384|-63.0,-60.0,-25.0,0.0,-55.0,-52.0,-17.0,16.0,-47.0,-60.0,-25.0,0.0,-63.0,-60.0,-17.0,0.0
2018-11-11 18:45:56.054376|-4.00995087106,-6.26718979143|-63.5,-60.0,-25.0,0.0,-55.0,-51.5,-16.5,17.0,-46.5,-60.0,-25.0,0.0,-63.5,-60.0,-16.5,0.0
2018-11-11 18:45:56.110278|2.03000559645,-4.56357467833|-64.0,-60.0,-25.0,0.0,-55.0,-51.0,-16.0,18.0,-46.0,-60.0,-25.0,0.0,-64.0,-60.0,-16.0,0.0
2018-11-11 18:45:56.166261|-1.79302593235,-5.04859286159|-64.5,-60.0,-25.0,0.0,-55.0,-50.5,-15.5,19.0,-45.5,-60.0,-25.0,0.0,-64.5,-60.0,-15.5,0.0
2018-11-11 18:45:56.222159|-13.7731489071,-5.71346437921|-65.0,-60.0,-25.0,0.0,-55.0,-50.0,-15.0,20.0,-45.0,-60.0,-25.0,0.0,-65.0,-60.0,-15.0,0.0
2018-11-11 18:45:56.278086|1.69215704886,-6.52582523122|-65.5,-60.0,-25.0,0.0,-55.0,-49.5,-14.5,21.0,-44.5,-60.0,-25.0,0.0,-65.5,-60.0,-14.5,0.0
2018-11-11 18:45:56.333943|-0.494431476941,-0.164808674087|-66.0,-60.0,-25.0,0.0,-55.0,-49.0,-14.0,22.0,-44.0,-60.0,-25.0,0.0,-66.0,-60.0,-14.0,0.0
2018-11-11 18:45:56.390201|-2.76079976918,-5.94052233595|-66.5,-60.0,-25.0,0.0,-55.0,-48.5,-13.5,23.0,-43.5,-60.0,-25.0,0.0,-66.5,-60.0,-13.5,0.0
2018-11-11 18:45:56.446260|-6.62575160651,0.963531074183|-67.0,-60.0,-25.0,0.0,-55.0,-48.0,-13.0,24.0,-43.0,-60.0,-25.0,0.0,-67.0,-60.0,-13.0,0.0
2018-11-11 18:45:56.502045|-0.702242431222,-1.98718087371|-67.5,-60.0,-25.0,0.0,-55.0,-47.5,-12.5,25.0,-42.5,-60.0,-25.0,0.0,-67.5,-60.0,-12.5,0.0
2018-11-11 18:45:56.557951|-7.15938209016,-0.393072765324|-68.0,-60.0,-25.0,0.0,-55.0,-47.0,-12.0,26.0,-42.0,-60.0,-25.0,0.0,-68.0,-60.0,-12.0,0.0
2018-11-11 18:45:56.613830|-4.56242527736,-2.14337390999|-68.5,-60.0,-25.0,0.0,-55.0,-46.5,-11.5,27.0,-41.5,-60.0,-25.0,0.0,-68.5,-60.0,-11.5,0.0
2018-11-11 18:45:56.669917|-9.52288494418,7.26259991456|-69.0,-60.0,-25.0,0.0,-55.0,-46.0,-11.0,28.0,-41.0,-60.0,-25.0,0.0,-69.0,-60.0,-11.0,0.0
2018-11-11 18:45:56.725989|-5.66496779878,9.86839946407|-69.5,-60.0,-25.0,0.0,-55.0,-45.5,-10.5,29.0,-40.5,-60.0,-25.0,0.0,-69.5,-60.0,-10.5,0.0
2018-11-11 18:45:56.782285|-0.577996852245,-3.73478923645|-70.0,-60.0,-25.0,0.0,-55.0,-45.0,-10.0,30.0,-40.0,-60.0,-25.0,0.0,-70.0,-60.0,-10.0,0.0
2018-11-11 18:45:56.839572|-4.19965208119,-1.98259316341|-69.5,-59.75,-24.75,-0.5,-55.0,-45.25,-10.25,29.0,-40.25,-60.0,-25.0,0.0,-69.75,-60.0,-10.25,0.0
2018-11-11 18:45:56.895653|-3.05970797758,1.02886882462|-69.0,-59.5,-24.5,-1.0,-55.0,-45.5,-10.5,28.0,-40.5,-60.0,-25.0,0.0,-69.5,-60.0,-10.5,0.0
2018-11-11 18:45:56.951657|-0.54898448261,-1.57293986171|-68.5,-59.25,-24.25,-1.5,-55.0,-45.75,-10.75,27.0,-40.75,-60.0,-25.0,0.0,-69.25,-60.0,-10.75,0.0
2018-11-11 18:45:57.007630|-1.7820637044,-7.91141332446|-68.0,-59.0,-24.0,-2.0,-55.0,-46.0,-11.0,26.0,-41.0,-60.0,-25.0,0.0,-69.0,-60.0,-11.0,0.0
2018-11-11 18:45:57.063614|-5.03696083465,0.285013944037|-67.5,-58.75,-23.75,-2.5,-55.0,-46.25,-11.25,25.0,-41.25,-60.0,-25.0,0.0,-68.75,-60.0,-11.25,0.0
2018-11-11 18:45:57.119640|-3.31561542947,-1.57892760115|-67.0,-58.5,-23.5,-3.0,-55.0,-46.5,-11.5,24.0,-41.5,-60.0,-25.0,0.0,-68.5,-60.0,-11.5,0.0
2018-11-11 18:45:57.175760|-1.78302981054,-3.84263206735|-66.5,-58.25,-23.25,-3.5,-55.0,-46.75,-11.75,23.0,-41.75,-60.0,-25.0,0.0,-68.25,-60.0,-11.75,0.0
2018-11-11 18:45:57.231992|-3.6917489261,-2.4602192633|-66.0,-58.0,-23.0,-4.0,-55.0,-47.0,-12.0,22.0,-42.0,-60.0,-25.0,0.0,-68.0,-60.0,-12.0,0.0
2018-11-11 18:45:57.287927|0.12037621454,-1.07007221515|-65.5,-57.75,-22.75,-4.5,-55.0,-47.25,-12.25,21.0,-42.25,-60.0,-25.0,0.0,-67.75,-60.0,-12.25,0.0
