2018-11-11 19:21:47.555432|-0.971668017894,-5.2629867621|-54.5,-60.0,-25.0,0.0,-55.5,-60.0,-24.5,-1.0,-55.0,-60.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:47.611393|-0.165327328728,-2.9772274052|-54.0,-60.0,-25.0,0.0,-56.0,-60.0,-24.0,-2.0,-55.0,-61.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:47.667114|-1.40114694803,0.746209764645|-53.5,-60.0,-25.0,0.0,-56.5,-60.0,-23.5,-3.0,-55.0,-61.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:47.722998|0.891558745814,-0.388246756742|-53.0,-60.0,-25.0,0.0,-57.0,-60.0,-23.0,-4.0,-55.0,-62.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:47.778746|0.113485790231,-14.2323265734|-52.5,-60.0,-25.0,0.0,-57.5,-60.0,-22.5,-5.0,-55.0,-62.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:47.835098|2.56275631118,-3.75512044597|-52.0,-60.0,-25.0,0.0,-58.0,-60.0,-22.0,-6.0,-55.0,-63.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:47.890883|-2.52465866136,-10.3644836967|-51.5,-60.0,-25.0,0.0,-58.5,-60.0,-21.5,-7.0,-55.0,-63.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:47.946666|-0.441669622663,-1.86891514109|-51.0,-60.0,-25.0,0.0,-59.0,-60.0,-21.0,-8.0,-55.0,-64.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.002434|-0.0509372195911,-0.687668883571|-50.5,-60.0,-25.0,0.0,-59.5,-60.0,-20.5,-9.0,-55.0,-64.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.058491|0.175472442299,-9.92384150164|-50.0,-60.0,-25.0,0.0,-60.0,-60.0,-20.0,-10.0,-55.0,-65.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.114190|4.49639883086,-6.01333013543|-49.5,-60.0,-25.0,0.0,-60.5,-60.0,-19.5,-11.0,-55.0,-65.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.170072|-1.71581119023,-2.91446284758|-49.0,-60.0,-25.0,0.0,-61.0,-60.0,-19.0,-12.0,-55.0,-66.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.226545|-3.16243782739,-3.7512041079|-48.5,-60.0,-25.0,0.0,-61.5,-60.0,-18.5,-13.0,-55.0,-66.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.282361|-1.84825271851,-4.13675441496|-48.0,-60.0,-25.0,0.0,-62.0,-60.0,-18.0,-14.0,-55.0,-67.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.338178|-0.0387313152503,-2.41496678747|-47.5,-60.0,-25.0,0.0,-62.5,-60.0,-17.5,-15.0,-55.0,-67.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.394129|-3.01242103115,-0.893261389007|-47.0,-60.0,-25.0,0.0,-63.0,-60.0,-17.0,-16.0,-55.0,-68.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.450018|1.84991376839,0.30345016784|-46.5,-60.0,-25.0,0.0,-63.5,-60.0,-16.5,-17.0,-55.0,-68.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.505941|1.53226958683,-2.32881250934|-46.0,-60.0,-25.0,0.0,-64.0,-60.0,-16.0,-18.0,-55.0,-69.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:21:48.561770|2.52977485558,-4.25204459903|-45.5,-60.0,-25.0,0.0,-64.5,-60.0,-15.5,-19.0,-55.0,-69.5,-25.0,0.0,-55.0,-60.0,-25.0,0.0
