[-26.32, -111.14, -42.46, 0.0, -26.32, -111.14, -42.46, 0.0, -26.32, -111.14, -42.46, 0.0, -26.32, -111.14, -42.46, 0.0]
[-25.93, -108.71, -42.14, 0.0, -25.22, -111.95, -42.67, 2.86, -26.5, -113.63, -42.63, 0.0, -25.22, -111.95, -42.67, -2.86]
[-24.05, -107.35, -41.89, 0.0, -25.66, -111.4, -42.56, 5.71, -26.45, -116.17, -42.62, 0.0, -25.66, -111.4, -42.56, -5.71]
[-23.28, -104.99, -41.27, 0.0, -25.14, -111.47, -42.62, 8.53, -26.14, -118.79, -42.43, 0.0, -25.14, -111.47, -42.62, -8.53]
[-23.83, -106.01, -42.84, 2.07, -25.14, -111.47, -42.62, 8.53, -26.14, -118.79, -42.43, 0.0, -25.14, -111.47, -42.62, -8.53]
[-24.25, -108.61, -44.86, 2.98, -25.15, -110.3, -42.45, 6.95, -25.78, -117.89, -42.68, 1.64, -25.54, -112.68, -42.71, -7.31]
[-25.19, -107.79, -45.98, 3.77, -24.62, -109.15, -42.27, 8.13, -26.33, -118.58, -42.4, 3.37, -26.69, -112.86, -42.56, -8.97]
[-25.91, -110.12, -48.03, 4.75, -24.57, -107.96, -42.03, 6.63, -26.14, -117.47, -42.61, 4.9, -25.71, -115.1, -42.81, -7.7]
[-25.95, -111.3, -49.75, 6.98, -24.57, -107.96, -42.03, 6.63, -26.14, -117.47, -42.61, 4.9, -25.71, -115.1, -42.81, -7.7]
[-26.79, -112.15, -51.44, 6.58, -23.83, -105.64, -41.47, 6.34, -26.84, -116.64, -42.48, 8.13, -26.84, -116.64, -42.48, -8.13]
[-27.17, -112.97, -53.13, 8.86, -23.83, -105.64, -41.47, 6.34, -26.84, -116.64, -42.48, 8.13, -26.84, -116.64, -42.48, -8.13]
[-26.05, -113.61, -54.67, 9.59, -23.08, -104.56, -41.14, 7.43, -26.62, -117.8, -42.42, 10.01, -26.62, -117.8, -42.42, -10.01]
[-27.71, -115.08, -56.79, 10.8, -22.95, -103.33, -40.78, 6.07, -26.7, -116.35, -42.54, 11.31, -26.5, -119.21, -42.21, -8.62]
[-27.96, -114.57, -58.03, 11.52, -23.47, -101.2, -40.17, 7.13, -26.7, -117.26, -42.46, 13.24, -26.2, -120.37, -42.06, -10.62]
[-28.8, -116.64, -60.44, 12.8, -21.94, -101.02, -39.96, 5.83, -26.88, -115.66, -42.54, 14.42, -25.88, -121.86, -41.74, -9.16]
[-30.04, -116.41, -61.95, 15.18, -21.94, -101.02, -39.96, 5.83, -26.88, -115.66, -42.54, 14.42, -25.88, -121.86, -41.74, -9.16]
[-30.42, -117.66, -64.08, 14.86, -20.82, -98.68, -39.01, 5.6, -26.16, -115.56, -42.72, 17.45, -24.94, -124.59, -41.03, -9.78]
[-31.91, -117.08, -65.49, 17.26, -20.82, -98.68, -39.01, 5.6, -26.16, -115.56, -42.72, 17.45, -24.94, -124.59, -41.03, -9.78]
[-33.6, -117.23, -67.33, 16.97, -19.63, -96.3, -37.94, 5.39, -25.71, -115.1, -42.81, 20.38, -24.76, -126.52, -39.78, -10.49]
[-35.28, -116.33, -68.62, 19.4, -19.63, -96.3, -37.94, 5.39, -25.71, -115.1, -42.81, 20.38, -24.76, -126.52, -39.78, -10.49]
[-38.28, -116.34, -70.62, 21.0, -19.49, -94.86, -37.35, 4.24, -25.93, -113.27, -42.7, 21.25, -25.01, -127.28, -38.79, -8.75]
[-33.62, -117.86, -67.48, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-31.35, -118.21, -64.07, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-29.34, -118.25, -60.59, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-28.78, -117.02, -56.79, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-27.4, -116.37, -53.27, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-26.36, -115.38, -49.74, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-25.67, -114.05, -46.21, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-25.34, -112.36, -42.7, 19.13, -18.39, -93.85, -36.74, 5.19, -26.74, -113.33, -42.57, 23.2, -24.19, -128.56, -38.25, -11.31]
[-25.65, -113.62, -42.77, 17.84, -18.89, -91.48, -35.87, 4.27, -25.46, -112.77, -42.73, 24.35, -23.5, -130.05, -37.05, -10.01]
[-25.94, -114.82, -42.76, 16.46, -17.97, -90.14, -35.12, 3.39, -25.37, -111.18, -42.56, 25.43, -22.65, -131.55, -35.7, -8.56]
[-26.23, -115.96, -42.69, 15.0, -17.09, -88.71, -34.3, 2.54, -25.25, -109.57, -42.32, 26.44, -22.75, -132.17, -33.92, -6.93]
[-26.51, -117.04, -42.54, 13.46, -16.25, -87.18, -33.43, 1.72, -25.1, -107.92, -42.01, 27.4, -21.63, -133.62, -32.25, -5.09]
[-26.78, -118.04, -42.33, 11.81, -15.46, -85.55, -32.51, 0.94, -24.91, -106.23, -41.64, 28.3, -21.51, -134.16, -30.17, -3.01]
[-26.78, -118.04, -42.33, 11.81, -15.59, -86.9, -33.99, 2.5, -24.91, -106.23, -41.64, 28.3, -21.51, -134.16, -30.17, -3.01]
[-26.78, -118.04, -42.33, 11.81, -15.95, -87.97, -35.42, 4.09, -24.91, -106.23, -41.64, 28.3, -21.51, -134.16, -30.17, -3.01]
[-26.35, -120.58, -41.93, 12.54, -16.01, -89.48, -36.99, 3.78, -23.47, -104.74, -41.22, 27.12, -21.51, -134.16, -30.17, 3.01]
[-26.35, -120.58, -41.93, 12.54, -16.62, -90.25, -38.37, 5.39, -23.47, -104.74, -41.22, 27.12, -21.51, -134.16, -30.17, 3.01]
[-26.35, -120.58, -41.93, 12.54, -15.95, -91.89, -39.84, 7.02, -23.47, -104.74, -41.22, 27.12, -21.51, -134.16, -30.17, 3.01]
[-25.63, -123.18, -41.31, 13.36, -16.2, -93.22, -41.42, 6.73, -23.31, -102.14, -40.45, 26.03, -21.36, -134.21, -30.57, 8.97]
[-25.63, -123.18, -41.31, 13.36, -17.26, -93.43, -42.69, 8.38, -23.31, -102.14, -40.45, 26.03, -21.36, -134.21, -30.57, 8.97]
[-24.95, -124.89, -40.84, 11.9, -16.35, -93.5, -43.35, 8.92, -21.76, -101.26, -40.01, 26.57, -21.02, -134.71, -29.23, 12.53]
[-24.95, -124.89, -40.84, 11.9, -16.2, -94.48, -44.68, 10.57, -21.76, -101.26, -40.01, 26.57, -21.02, -134.71, -29.23, 12.53]
[-24.95, -124.89, -40.84, 11.9, -16.23, -95.21, -45.94, 12.22, -21.76, -101.26, -40.01, 26.57, -21.02, -134.71, -29.23, 12.53]
[-24.77, -126.78, -39.55, 12.77, -16.75, -96.31, -47.56, 11.98, -21.48, -98.59, -39.07, 25.56, -21.27, -134.36, -30.13, 18.43]
[-24.77, -126.78, -39.55, 12.77, -17.01, -96.76, -48.77, 13.65, -21.48, -98.59, -39.07, 25.56, -21.27, -134.36, -30.13, 18.43]
[-24.85, -127.67, -38.52, 11.11, -16.28, -96.49, -49.26, 14.13, -21.2, -96.6, -38.31, 26.08, -21.86, -134.06, -28.92, 22.38]
[-24.85, -127.67, -38.52, 11.11, -15.29, -97.72, -50.51, 15.79, -21.2, -96.6, -38.31, 26.08, -21.86, -134.06, -28.92, 22.38]
[-24.2, -128.77, -37.97, 13.78, -15.89, -100.03, -52.91, 16.79, -19.77, -96.92, -38.2, 24.62, -22.34, -133.28, -31.12, 23.96]
[-23.96, -129.79, -36.75, 12.03, -15.24, -99.58, -53.32, 17.24, -19.43, -94.94, -37.37, 25.14, -21.36, -134.21, -30.57, 27.9]
